UnixTime,102,104,106,109,10C,10D,10E
2634,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2635,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2636,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2637,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2638,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2639,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2640,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2641,平飞,向左上升飞行,向左上升飞行,下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
2642,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2643,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2644,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2645,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2646,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2647,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2648,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2649,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向左上升飞行,向左上升飞行
2650,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向右下降飞行,向左上升飞行
2651,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向右下降飞行,向左上升飞行
2652,平飞,向左上升飞行,向左上升飞行,平飞,向左上升飞行,向右下降飞行,向左上升飞行
2653,平飞,向左上升飞行,向左上升飞行,平飞,向左飞行,向右下降飞行,向左上升飞行
2654,平飞,向左上升飞行,向左下降飞行,平飞,向左飞行,向右下降飞行,向左上升飞行
2655,平飞,向左上升飞行,向左下降飞行,平飞,向左飞行,向右下降飞行,向左上升飞行
2656,平飞,向左上升飞行,向左下降飞行,平飞,向左飞行,向右下降飞行,向左上升飞行
2657,平飞,向左上升飞行,向左下降飞行,平飞,向左飞行,向右下降飞行,向左上升飞行
2658,平飞,向左上升飞行,向左下降飞行,平飞,向右下降飞行,向右下降飞行,向左上升飞行
2659,平飞,向左上升飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左上升飞行
2660,平飞,向左上升飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2661,平飞,向左上升飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2662,平飞,向左上升飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2663,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2664,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2665,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2666,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右下降飞行,向右下降飞行
2667,平飞,向左下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右下降飞行
2668,平飞,向左下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
2669,平飞,向左下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
2670,平飞,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
2671,平飞,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2672,平飞,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2673,平飞,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2674,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2675,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2676,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2677,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2678,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2679,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2680,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2681,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2682,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行
2683,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右上升飞行
2684,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2685,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2686,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2687,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2688,平飞,向右下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2689,平飞,向右下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2690,平飞,向右下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2691,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2692,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2693,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2694,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右上升飞行
2695,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2696,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2697,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2698,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2699,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2700,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2701,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2702,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
2703,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2704,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2705,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2706,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2707,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2708,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2709,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2710,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2711,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右下降飞行
2712,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2713,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2714,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2715,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2716,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2717,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2718,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2719,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2720,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2721,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2722,平飞,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2723,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2724,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2725,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2726,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行,向左上升飞行,向右下降飞行
2727,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2728,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2729,平飞,向左上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2730,平飞,向左上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2731,平飞,向左上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2732,平飞,向左上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2733,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2734,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2735,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2736,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2737,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2738,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2739,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2740,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2741,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2742,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2743,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
2744,平飞,向左上升飞行,向左上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
